Census Tract - 2010 Census,US Postal State Code,County - 2010 Census,2010 Census Tract - Percent Minority,Tract Income Ratio,Num Low Income Mortgages 2012,Num Low Income Mortgages 2013,Num Low Income Mortgages 2014,Num Low Income Mortgages 2015,Num Low Income Mortgages 2016,Num Low Income Mortgages 2017,Num Low Income Mortgages 2018,Num Low Income Mortgages 2019
4405,6,19,32.0049504950495,192.775207433182,62,80.0,40.0,42.0,56.0,39.0,23.0,35.0
4406,6,19,40.4912684705431,126.956754483233,65,70.0,35.0,37.0,42.0,22.0,35.0,36.0
4407,4,19,86.9221025965801,66.5893999337714,60,56.0,33.0,25.0,26.0,53.0,36.0,35.0
4408,6,19,45.9482513505829,153.871448782166,31,37.0,12.0,21.0,18.0,16.0,15.0,8.0
4409,6,19,45.8405048766495,130.331128360035,43,46.0,25.0,24.0,31.0,35.0,26.0,25.0
4411,4,19,48.4403669724771,142.607665092284,140,120.0,44.0,56.0,88.0,61.0,58.0,60.0
4412,4,19,50.0764759865402,146.454154103561,59,69.0,45.0,39.0,44.0,43.0,30.0,37.0
4413,4,19,51.8147684605757,138.77511895010198,76,81.0,47.0,39.0,52.0,50.0,49.0,43.0
4414,4,19,68.3782091421415,104.77891838193001,42,43.0,19.0,22.0,32.0,28.0,23.0,37.0
4415,4,19,62.7003699136868,77.2556947905955,37,32.0,21.0,20.0,31.0,27.0,19.0,16.0
4418,4,19,25.5077658303465,163.839169005002,82,74.0,36.0,40.0,59.0,26.0,26.0,36.0
4419,4,19,28.4396373469063,82.66552799902401,34,38.0,44.0,50.0,29.0,34.0,29.0,34.0
4421,4,19,45.3238434163701,87.4583892500479,97,75.0,50.0,38.0,43.0,63.0,71.0,65.0
4422,4,19,56.042921686747,126.24222249333401,101,121.0,53.0,46.0,78.0,60.0,67.0,72.0
4423,4,19,18.5476410730805,97.35085487216129,26,31.0,18.0,20.0,19.0,23.0,26.0,21.0
4424,4,19,46.8852459016393,86.1425309793123,17,21.0,10.0,16.0,11.0,16.0,15.0,17.0
4425,4,19,23.1592604605903,85.8723878906182,26,45.0,38.0,41.0,39.0,51.0,49.0,50.0
4426,4,19,39.1415994130594,124.07062063196099,75,46.0,33.0,39.0,29.0,32.0,43.0,34.0
4427,4,19,25.9891865323175,119.60193108736901,235,249.0,161.0,151.0,179.0,195.0,131.0,168.0
4428,4,19,24.11800486618,203.208602750231,72,67.0,27.0,35.0,41.0,24.0,26.0,36.0
4429,4,19,34.9824276831576,164.015197727312,209,152.0,81.0,84.0,107.0,92.0,87.0,122.0
4430,4,19,45.8435207823961,69.371002318002,27,14.0,11.0,22.0,18.0,30.0,70.0,103.0
4431,4,19,35.6136305406098,108.668978859125,89,91.0,48.0,43.0,77.0,91.0,98.0,115.0
4500,32,3,89.8707794914548,81.55991735537191,16,13.0,13.0,13.0,18.0,33.0,27.0,30.0
4501,6,67,91.6973646925475,36.5893394229698,12,17.0,11.0,12.0,15.0,10.0,17.0,14.0
4502,6,67,83.0239833159541,40.282109836248196,6,19.0,15.0,11.0,14.0,13.0,15.0,17.0
4503,6,19,36.4810501799704,160.11547432416899,72,76.0,42.0,47.0,47.0,56.0,40.0,47.0
4504,4,19,59.3184686579722,56.5766770657232,81,81.0,48.0,41.0,67.0,71.0,77.0,75.0
4505,6,19,62.2277024249897,91.0583871831148,48,53.0,34.0,39.0,48.0,38.0,43.0,53.0
4506,6,19,26.7257758074731,163.629411539785,83,93.0,48.0,53.0,63.0,59.0,40.0,57.0
4508,4,19,43.5611038107753,67.6786865817314,13,25.0,6.0,10.0,10.0,16.0,7.0,12.0
4510,4,19,47.8010922678931,68.0150582986214,12,13.0,6.0,9.0,8.0,12.0,5.0,18.0
4511,4,19,54.6461677594393,65.8138278404239,38,44.0,24.0,27.0,38.0,45.0,33.0,28.0
4512,4,19,38.4262445515026,66.730571483347,34,43.0,20.0,15.0,23.0,23.0,23.0,20.0
4513,4,19,42.8616352201258,62.307196263311106,24,21.0,13.0,12.0,12.0,18.0,20.0,17.0
4601,6,67,81.6916206987129,44.449704801158504,128,139.0,80.0,112.0,102.0,112.0,146.0,139.0
4602,6,19,27.9843444227006,175.649065116813,60,95.0,65.0,57.0,80.0,64.0,65.0,64.0
4610,4,19,36.648342495419,124.11942067378901,126,137.0,63.0,61.0,80.0,70.0,79.0,81.0
4613,4,19,35.906793935991,94.2363664883141,50,47.0,18.0,22.0,37.0,38.0,28.0,28.0
4614,4,19,18.9197344598672,162.30371054603802,55,61.0,47.0,38.0,37.0,44.0,23.0,44.0
4615,4,19,21.3531353135314,178.860867595029,48,52.0,21.0,33.0,27.0,25.0,28.0,30.0
4616,4,19,31.4020857473928,133.48728584624502,68,50.0,30.0,34.0,38.0,40.0,29.0,45.0
4617,4,19,28.264395782644,108.972236261917,43,39.0,27.0,32.0,32.0,26.0,26.0,35.0
4618,4,19,35.7888458097226,111.962981682556,63,73.0,33.0,38.0,65.0,40.0,43.0,55.0
4619,4,19,16.1819306930693,139.705805462119,68,52.0,31.0,23.0,42.0,33.0,31.0,45.0
4620,4,19,26.0844748858447,99.0048277184238,26,22.0,14.0,13.0,8.0,12.0,9.0,11.0
4621,4,19,14.5,127.134566115342,41,38.0,26.0,34.0,30.0,31.0,19.0,27.0
4622,4,19,22.8571428571429,97.1277689666591,58,50.0,22.0,29.0,31.0,41.0,37.0,45.0
4623,4,19,23.2051785013731,131.251198215313,169,147.0,94.0,105.0,132.0,104.0,87.0,102.0
4624,4,19,34.0567885117493,116.668700001743,143,138.0,86.0,86.0,86.0,105.0,67.0,112.0
4625,4,19,35.0797266514806,84.4624152534988,16,18.0,5.0,9.0,12.0,14.0,26.0,34.0
4626,4,19,34.9556255367879,68.8917161928996,27,18.0,11.0,21.0,14.0,18.0,14.0,15.0
4627,4,19,37.1236273467942,94.17885215330189,59,62.0,32.0,28.0,34.0,25.0,29.0,30.0
4628,4,19,19.7973499610288,152.257873363891,37,34.0,13.0,14.0,17.0,16.0,16.0,15.0
4630,4,19,26.4160401002506,105.984976558551,33,27.0,13.0,15.0,20.0,16.0,10.0,12.0
4631,4,19,29.8528579513299,123.244505638148,113,90.0,47.0,48.0,63.0,62.0,66.0,79.0
4632,4,19,23.5430335777692,137.823518134444,73,59.0,37.0,28.0,41.0,45.0,27.0,44.0
4633,4,19,22.1199727334697,152.170730432055,79,61.0,39.0,46.0,48.0,47.0,36.0,51.0
4634,4,19,19.6943972835314,143.290865677885,26,24.0,13.0,15.0,21.0,16.0,17.0,16.0
4635,4,19,17.6126878130217,165.571570489918,100,79.0,58.0,59.0,53.0,48.0,37.0,48.0
4636,4,19,19.6599213041034,175.089321505133,189,153.0,64.0,101.0,104.0,89.0,71.0,93.0
4638,4,19,19.3770226537217,143.445980096554,244,268.0,140.0,165.0,216.0,209.0,159.0,220.0
4639,4,19,31.0711124225435,108.01540687034901,90,73.0,65.0,67.0,64.0,60.0,60.0,74.0
4640,4,19,22.1097046413502,138.339404290918,134,106.0,60.0,71.0,86.0,102.0,73.0,110.0
4641,4,19,19.9183881662841,174.285863673597,67,75.0,35.0,37.0,48.0,43.0,56.0,54.0
4642,4,19,11.1042944785276,157.695592310508,89,94.0,42.0,47.0,49.0,41.0,33.0,69.0
4643,4,19,8.22584570455099,94.74876692751451,152,136.0,61.0,82.0,102.0,65.0,63.0,79.0
4644,4,19,26.797124600639,132.41717064328898,76,59.0,40.0,35.0,43.0,47.0,58.0,107.0
4645,4,19,29.4604174871997,117.53141502692701,105,116.0,72.0,54.0,53.0,77.0,77.0,77.0
4646,4,19,29.9404170804369,120.588389075762,87,83.0,55.0,53.0,47.0,53.0,58.0,62.0
4647,4,19,30.667345899134,112.011781724384,94,110.0,61.0,52.0,71.0,56.0,62.0,71.0
4701,6,19,71.700089793475,78.32562229954499,65,69.0,51.0,45.0,52.0,66.0,60.0,49.0
4702,6,67,83.0738119312437,70.3687200623816,29,33.0,24.0,28.0,34.0,34.0,33.0,35.0
4703,32,3,85.0,62.964876033057806,38,72.0,52.0,58.0,53.0,60.0,86.0,65.0
4704,6,19,81.4658480429777,41.6625243757886,15,35.0,21.0,21.0,21.0,30.0,21.0,20.0
4707,32,3,86.9937438261442,50.151828199348905,14,5.0,12.0,6.0,17.0,14.0,24.0,21.0
4709,32,3,92.635588608743,45.211933383421,12,11.0,14.0,7.0,12.0,10.0,21.0,59.0
4710,4,19,30.4857212594581,104.68131829827301,58,54.0,42.0,39.0,42.0,48.0,110.0,99.0
4711,4,19,20.8379030489142,172.96826254422498,88,79.0,33.0,38.0,43.0,35.0,33.0,42.0
4712,4,19,20.7813525935653,213.041811178695,43,35.0,18.0,18.0,31.0,23.0,14.0,20.0
4713,32,3,82.3395654370894,56.4174805910343,78,66.0,34.0,32.0,48.0,48.0,52.0,47.0
4714,32,3,85.5976126904351,69.9223641372402,119,128.0,75.0,86.0,89.0,80.0,80.0,84.0
4715,4,19,33.2558630889499,87.6326751137215,74,69.0,55.0,44.0,75.0,75.0,70.0,88.0
4716,32,3,83.6623139993927,88.9149762083646,132,120.0,75.0,87.0,100.0,115.0,93.0,104.0
4717,32,3,81.9560047562426,53.385612321562704,45,44.0,19.0,29.0,28.0,33.0,38.0,24.0
4718,4,19,20.3240740740741,167.750143785838,29,27.0,22.0,20.0,29.0,24.0,18.0,17.0
4719,4,19,16.7894736842105,253.172874148178,82,74.0,27.0,35.0,48.0,45.0,31.0,66.0
4720,4,19,16.6666666666667,222.759990937135,38,38.0,14.0,24.0,27.0,20.0,15.0,17.0
4721,4,19,21.1757823925124,157.584049357757,51,47.0,26.0,27.0,39.0,31.0,22.0,32.0
4722,4,19,8.84468895471858,184.634958258536,69,78.0,25.0,36.0,34.0,13.0,13.0,25.0
4723,4,19,25.9110126837125,142.696550882758,130,94.0,70.0,66.0,68.0,81.0,68.0,76.0
4724,4,19,20.4258675078864,230.71091203792503,53,40.0,26.0,28.0,21.0,24.0,18.0,16.0
4725,4,19,28.9219073946095,168.724401763773,45,33.0,20.0,34.0,25.0,27.0,15.0,25.0
4726,4,19,17.3372348207754,247.12166896143103,73,69.0,24.0,41.0,45.0,40.0,26.0,18.0
4801,6,67,88.659094761824,54.352790464520396,76,101.0,44.0,49.0,49.0,56.0,60.0,52.0
4802,6,67,78.3500557413601,55.72574356689321,60,94.0,54.0,55.0,82.0,64.0,67.0,58.0
4901,6,19,65.8687068114511,60.6259320154476,31,42.0,21.0,22.0,40.0,38.0,25.0,21.0
4902,6,19,55.264483627204,188.152410813291,17,32.0,9.0,14.0,15.0,13.0,16.0,13.0
4903,6,67,91.1127596439169,48.2107051353459,43,48.0,26.0,29.0,38.0,42.0,39.0,49.0
4904,6,67,71.5770925110132,64.6541160744124,56,70.0,45.0,59.0,86.0,74.0,69.0,76.0
4905,6,67,85.0052639494661,51.8505625487357,38,59.0,35.0,47.0,64.0,46.0,49.0,49.0
4906,6,67,84.4476224526278,69.5443912220118,38,35.0,23.0,21.0,35.0,30.0,22.0,31.0
4907,32,3,58.4690553745928,149.769909842224,51,44.0,27.0,33.0,35.0,45.0,33.0,40.0
4910,32,3,76.9726247987117,80.0353744052091,30,46.0,25.0,24.0,31.0,36.0,38.0,45.0
4911,32,3,66.8483412322275,92.0579764588029,24,28.0,20.0,18.0,18.0,23.0,39.0,38.0
4912,32,3,76.0418396148099,84.6653518657651,34,53.0,27.0,46.0,31.0,51.0,54.0,58.0
4914,32,3,66.2618595825427,102.926997245179,30,30.0,25.0,23.0,22.0,22.0,23.0,22.0
4915,32,3,62.3595505617977,98.8323315802655,34,29.0,28.0,30.0,29.0,28.0,40.0,42.0
4916,32,3,67.3725490196078,67.5244177310293,22,26.0,13.0,20.0,18.0,18.0,16.0,35.0
4917,32,3,56.6473988439306,132.88880540946698,36,41.0,21.0,22.0,39.0,38.0,44.0,52.0
4918,32,3,60.5994152046784,115.045078888054,69,53.0,36.0,43.0,43.0,51.0,50.0,60.0
4919,32,3,62.5490196078431,126.330453293263,73,71.0,47.0,38.0,49.0,58.0,50.0,57.0
4920,32,3,77.252641690682,75.9532306536439,36,40.0,21.0,27.0,31.0,43.0,53.0,47.0
4921,32,3,70.8279220779221,81.4800901577761,20,51.0,23.0,30.0,34.0,40.0,66.0,53.0
4923,32,3,66.9509103480065,104.022664663161,50,40.0,21.0,29.0,38.0,42.0,32.0,45.0
4924,32,3,65.3612935826175,103.060042574505,30,39.0,26.0,36.0,31.0,47.0,60.0,36.0
4925,32,3,71.3739241313357,98.7227648384673,60,67.0,45.0,53.0,66.0,67.0,84.0,97.0
4926,32,3,73.7627651217596,108.408464813423,28,36.0,15.0,27.0,22.0,24.0,40.0,40.0
5000,6,19,57.7227470002553,128.101938592131,40,48.0,31.0,27.0,26.0,26.0,36.0,29.0
5001,6,67,82.089552238806,74.7549292636738,75,90.0,64.0,74.0,73.0,75.0,74.0,53.0
5002,6,67,78.7078294080204,37.3315138687758,38,63.0,36.0,35.0,47.0,58.0,34.0,44.0
5005,32,3,33.7628865979381,54.5658026546456,4,6.0,5.0,7.0,9.0,9.0,22.0,26.0
5006,32,3,54.9151121358206,72.39231154520411,6,6.0,3.0,10.0,8.0,11.0,15.0,16.0
5007,32,3,49.5431068732618,95.0648009015778,55,52.0,38.0,28.0,42.0,39.0,49.0,57.0
5010,32,3,59.8548972188634,65.4395191585274,10,34.0,17.0,18.0,15.0,33.0,51.0,52.0
5011,32,3,67.4510915792458,70.34654395191589,22,30.0,20.0,21.0,24.0,31.0,38.0,41.0
5012,32,3,52.7291812456263,100.159654395192,51,49.0,26.0,49.0,41.0,45.0,44.0,80.0
5013,32,3,73.8938053097345,111.71581517655899,24,28.0,35.0,34.0,67.0,54.0,63.0,76.0
5014,32,3,61.255946717412,71.4437766090659,24,51.0,32.0,29.0,29.0,45.0,64.0,62.0
5015,32,3,62.7105858687453,85.185011269722,144,101.0,64.0,71.0,74.0,77.0,87.0,95.0
5016,32,3,53.810082063306,80.0228524918608,67,65.0,46.0,59.0,54.0,72.0,84.0,105.0
5017,32,3,69.4672131147541,91.23309541697971,51,73.0,87.0,71.0,91.0,108.0,116.0,126.0
5100,6,19,71.7630613314695,70.11432722823389,35,52.0,32.0,41.0,34.0,46.0,43.0,39.0
5101,32,3,47.2342094939192,126.360192837466,111,131.0,93.0,129.0,103.0,132.0,115.0,130.0
5102,6,67,62.1959384066057,71.7319260331959,89,108.0,80.0,67.0,89.0,123.0,68.0,84.0
5103,32,3,39.20669722942,79.4311920861508,44,48.0,27.0,33.0,46.0,52.0,49.0,53.0
5104,32,3,29.3526084223759,114.78368394690699,47,58.0,42.0,55.0,63.0,59.0,60.0,48.0
5105,32,3,49.4123234002137,102.914475331831,95,135.0,80.0,80.0,117.0,121.0,133.0,129.0
5106,32,3,35.0135317997294,123.63511144502898,43,42.0,24.0,35.0,30.0,34.0,30.0,38.0
5107,32,3,29.9175500588928,119.22896318557501,85,94.0,51.0,54.0,72.0,69.0,79.0,75.0
5108,32,3,36.7446097783176,116.593100425745,40,35.0,42.0,43.0,34.0,35.0,50.0,55.0
5109,32,3,37.8351818054191,105.334335086401,114,115.0,81.0,103.0,149.0,119.0,85.0,118.0
5200,32,3,29.2221084953941,89.6756824442775,26,51.0,28.0,43.0,33.0,45.0,54.0,64.0
5202,6,67,32.3715916296766,119.40236159073201,78,89.0,63.0,60.0,66.0,60.0,50.0,49.0
5203,6,19,72.980747953087,83.4875540091003,21,21.0,14.0,21.0,12.0,22.0,18.0,24.0
5204,6,67,33.9810426540284,97.733095688983,119,160.0,83.0,93.0,125.0,98.0,85.0,106.0
5205,6,67,53.3428165007112,54.3931714381196,12,11.0,3.0,7.0,5.0,5.0,2.0,5.0
5301,6,19,66.5853658536585,82.1817764692387,55,66.0,45.0,42.0,34.0,62.0,49.0,52.0
5302,6,19,65.9754224270353,84.9634841127213,34,36.0,22.0,28.0,28.0,41.0,35.0,37.0
5304,6,19,67.5966069745523,85.57718043819061,32,41.0,17.0,12.0,27.0,29.0,24.0,42.0
5305,6,19,65.8596973865199,85.8735135548503,31,31.0,29.0,23.0,36.0,36.0,29.0,27.0
5311,32,3,43.3793360686311,115.149949912347,32,36.0,26.0,26.0,26.0,37.0,47.0,38.0
5312,32,3,32.7404718693285,127.11933383421,45,50.0,40.0,30.0,44.0,40.0,34.0,43.0
5313,32,3,33.2753989571812,122.609879789632,87,102.0,70.0,75.0,71.0,77.0,57.0,79.0
5314,32,3,26.2724550898204,149.076508890558,65,45.0,37.0,37.0,44.0,44.0,33.0,55.0
5315,32,3,29.412927456019,112.805221637866,76,81.0,57.0,80.0,91.0,91.0,92.0,84.0
5316,32,3,34.652981427175,113.332707237666,61,86.0,50.0,67.0,59.0,55.0,47.0,62.0
5317,32,3,28.1827209533267,106.849486601553,70,81.0,52.0,52.0,73.0,53.0,56.0,58.0
5318,32,3,28.5089090340731,101.870460806411,33,35.0,18.0,25.0,28.0,37.0,20.0,23.0
5319,32,3,32.8528072837633,135.08327072376701,60,55.0,53.0,59.0,51.0,44.0,45.0,60.0
5320,32,3,30.1742919389978,128.387177560731,69,63.0,43.0,43.0,46.0,45.0,51.0,57.0
5321,32,3,26.1491031390135,127.70473328324601,59,72.0,39.0,43.0,53.0,49.0,52.0,48.0
5322,32,3,24.4882486732373,132.575757575758,30,22.0,19.0,17.0,23.0,21.0,14.0,16.0
5333,32,3,22.6837060702875,174.577385424493,43,58.0,47.0,46.0,35.0,39.0,31.0,39.0
5335,32,3,19.8767006802721,137.985224142249,89,87.0,59.0,74.0,77.0,72.0,65.0,88.0
5336,32,3,30.4716745695034,72.47996493864261,27,39.0,30.0,30.0,31.0,36.0,50.0,54.0
5337,32,3,25.1764705882353,159.770222890058,43,69.0,45.0,44.0,53.0,39.0,33.0,39.0
5338,32,3,8.72653475393201,93.2475582268971,62,77.0,35.0,49.0,57.0,41.0,41.0,60.0
5341,32,3,24.3954179041154,120.80672426746798,35,43.0,22.0,40.0,31.0,44.0,38.0,47.0
5342,32,3,24.8413705583756,118.20842724768299,59,66.0,41.0,44.0,51.0,53.0,65.0,56.0
5343,32,3,26.6906474820144,109.906398697721,56,76.0,50.0,94.0,111.0,88.0,91.0,107.0
5346,32,3,43.3349259436216,92.0595416979714,36,45.0,38.0,37.0,35.0,42.0,53.0,35.0
5347,32,3,31.6031143940906,126.770285499624,69,67.0,41.0,58.0,66.0,55.0,49.0,85.0
5348,32,3,30.6924245713045,177.535687453043,94,86.0,46.0,73.0,68.0,42.0,48.0,36.0
5349,32,3,33.7046004842615,155.08859253694,98,112.0,55.0,58.0,61.0,67.0,38.0,41.0
5350,32,3,25.5383682135275,165.895003756574,47,51.0,33.0,49.0,36.0,40.0,26.0,37.0
5351,32,3,33.6818181818182,96.4782118707739,67,67.0,41.0,50.0,71.0,40.0,66.0,77.0
5352,32,3,27.9491255961844,143.526170798898,80,64.0,48.0,44.0,74.0,46.0,46.0,56.0
5353,32,3,36.6710353866317,143.371212121212,65,66.0,37.0,51.0,59.0,46.0,44.0,39.0
5354,32,3,37.3765310154089,112.11651640370599,76,60.0,55.0,91.0,98.0,89.0,59.0,81.0
5355,32,3,25.0660703394999,101.471324818432,107,102.0,54.0,98.0,70.0,60.0,49.0,70.0
5356,32,3,28.1810418445773,153.589093413474,29,24.0,21.0,16.0,14.0,15.0,15.0,21.0
5357,32,3,29.0935437127677,122.735098923115,140,138.0,83.0,82.0,112.0,80.0,71.0,82.0
5358,32,3,30.8507116848726,151.771850738793,58,47.0,44.0,45.0,57.0,65.0,40.0,61.0
5359,32,3,24.0934499068367,142.936075632357,127,141.0,121.0,116.0,138.0,110.0,97.0,144.0
5360,32,3,25.4925808805643,138.035311795642,63,60.0,44.0,55.0,70.0,68.0,55.0,80.0
5403,6,67,25.0,107.74896958894999,66,94.0,39.0,50.0,57.0,41.0,41.0,38.0
5404,6,67,24.915344858314,173.127158293417,60,51.0,20.0,20.0,20.0,22.0,8.0,15.0
5405,6,19,42.2195416164053,151.208274385348,64,65.0,41.0,55.0,47.0,46.0,40.0,36.0
5406,6,19,42.1903052064632,114.13795740450401,76,78.0,42.0,63.0,48.0,63.0,39.0,49.0
5407,6,19,37.7508760751832,149.85852483462702,43,58.0,41.0,37.0,50.0,35.0,25.0,39.0
5409,6,19,57.5842696629214,77.3792681527932,25,26.0,19.0,26.0,19.0,21.0,18.0,22.0
5410,6,19,59.824135839903,78.86284556265059,30,47.0,26.0,25.0,28.0,27.0,24.0,27.0
5421,32,3,37.8635014836795,68.3117330328074,12,13.0,10.0,14.0,12.0,24.0,25.0,20.0
5422,32,3,40.3474903474903,80.44077134986229,29,50.0,31.0,26.0,38.0,41.0,51.0,59.0
5423,32,3,40.8360128617363,78.6016153268219,48,60.0,33.0,36.0,50.0,39.0,47.0,58.0
5432,32,3,24.9194414607948,108.35368144252399,141,138.0,92.0,101.0,105.0,100.0,117.0,133.0
5433,32,3,18.3947200340643,146.154207362885,80,95.0,52.0,55.0,79.0,64.0,78.0,93.0
5434,32,3,29.7775005198586,130.839907337841,95,101.0,64.0,54.0,73.0,97.0,90.0,74.0
5435,32,3,22.606149341142,141.178312046081,70,49.0,43.0,60.0,75.0,72.0,89.0,67.0
5436,32,3,41.439581612992,125.023478587528,139,179.0,136.0,164.0,249.0,296.0,384.0,398.0
5437,32,3,19.3223750419322,170.778549962434,56,51.0,46.0,42.0,36.0,49.0,57.0,84.0
5438,32,3,41.2081569834552,83.1955922865014,5,13.0,12.0,9.0,7.0,7.0,18.0,18.0
5439,32,3,45.6262939958592,95.2761081893313,32,43.0,17.0,25.0,32.0,49.0,54.0,38.0
5501,32,3,9.60319323784926,103.02560731279699,33,39.0,13.0,22.0,15.0,28.0,19.0,38.0
5502,32,3,11.1807005335189,157.08896819434,97,111.0,48.0,75.0,100.0,82.0,62.0,81.0
5503,32,3,13.8179436804191,101.349236163286,124,105.0,79.0,97.0,108.0,69.0,66.0,80.0
5504,32,3,14.5256334708309,116.04839719509098,80,113.0,59.0,66.0,70.0,65.0,55.0,73.0
5505,6,67,58.8791208791209,61.025398239946504,206,172.0,105.0,138.0,136.0,114.0,77.0,119.0
5506,6,67,63.8290932811481,39.1110616018714,20,25.0,15.0,17.0,19.0,23.0,13.0,13.0
5507,6,19,40.387299371947,172.662792031507,100,103.0,64.0,65.0,69.0,59.0,57.0,65.0
5508,6,19,44.3926846100759,203.96895193667999,154,175.0,80.0,95.0,114.0,97.0,95.0,73.0
5509,6,19,44.1000427533134,132.462814973426,78,85.0,37.0,47.0,67.0,61.0,42.0,36.0
5510,6,67,54.6492659053834,58.4117745349226,93,85.0,45.0,61.0,50.0,63.0,61.0,78.0
5512,6,19,35.3026533996683,174.150193094482,91,86.0,52.0,62.0,76.0,56.0,45.0,54.0
5513,6,19,31.3346883468835,193.845830306275,57,48.0,22.0,30.0,25.0,28.0,14.0,20.0
5514,6,19,30.3963645544055,191.953122012771,83,70.0,43.0,49.0,59.0,32.0,23.0,27.0
5515,6,19,27.8886872353297,211.67743662295,20,15.0,8.0,20.0,9.0,11.0,8.0,8.0
5516,6,19,36.4212049936675,179.398156999197,73,82.0,55.0,51.0,51.0,36.0,45.0,38.0
5517,6,19,34.1258180846801,195.885749244829,153,120.0,73.0,73.0,84.0,58.0,40.0,53.0
5518,6,19,35.0163458045768,176.281879707873,98,91.0,66.0,105.0,122.0,80.0,111.0,92.0
5520,6,19,36.3232023721275,215.08048789813802,52,47.0,25.0,26.0,27.0,17.0,24.0,28.0
5522,6,19,38.5493619879114,231.48587160172804,95,80.0,43.0,57.0,55.0,52.0,28.0,24.0
5524,6,19,34.4126011813607,222.249837494742,96,109.0,62.0,59.0,67.0,53.0,42.0,57.0
5525,6,19,29.0192926045016,189.391274423584,12,16.0,4.0,8.0,10.0,6.0,2.0,4.0
5601,6,67,37.9510576524264,47.2847276372953,71,63.0,50.0,47.0,62.0,54.0,37.0,44.0
5602,6,19,44.9972562648619,92.5649065116813,35,39.0,24.0,21.0,38.0,33.0,26.0,32.0
5605,6,67,49.359795134443,45.4425197727526,80,73.0,46.0,57.0,67.0,61.0,51.0,47.0
5606,6,67,32.3157110945644,94.8604767739779,125,135.0,85.0,95.0,85.0,86.0,74.0,107.0
5607,32,3,43.0356193514088,67.93764087152519,46,50.0,23.0,29.0,33.0,32.0,35.0,35.0
5608,6,19,36.6840731070496,114.772683822124,26,39.0,20.0,13.0,15.0,24.0,15.0,14.0
5612,32,3,15.9274193548387,97.7382294014525,15,6.0,8.0,4.0,7.0,10.0,8.0,11.0
5613,32,3,13.0341421515997,128.61726771850698,53,43.0,28.0,31.0,37.0,33.0,26.0,44.0
5614,32,3,50.189701897019,77.3729025795141,13,26.0,19.0,17.0,24.0,27.0,26.0,30.0
5615,32,3,25.8358662613982,72.9135361883296,49,39.0,22.0,36.0,20.0,28.0,26.0,34.0
5701,6,67,23.3333333333333,114.535758048346,103,151.0,67.0,82.0,86.0,66.0,73.0,81.0
5702,6,19,32.7484264733931,161.111535961458,244,245.0,147.0,145.0,164.0,134.0,128.0,146.0
5703,6,19,32.3029366306028,200.93870684051498,119,124.0,70.0,95.0,82.0,71.0,57.0,82.0
5704,6,19,49.4767232046193,126.84969219592399,74,85.0,47.0,56.0,58.0,58.0,51.0,44.0
5705,32,3,18.1323662737987,97.9698847983972,38,68.0,46.0,44.0,41.0,71.0,105.0,54.0
5711,32,3,29.2088316467341,163.755321813173,97,62.0,55.0,68.0,70.0,57.0,53.0,45.0
5712,32,3,32.5152577587326,134.148822940145,209,234.0,157.0,225.0,287.0,360.0,407.0,466.0
5713,32,3,26.5368852459016,127.025419484097,211,182.0,88.0,105.0,136.0,122.0,94.0,135.0
5714,32,3,15.3884964682139,124.87008514901099,221,203.0,82.0,123.0,121.0,93.0,97.0,117.0
5715,32,3,21.2770915870426,283.51646631605297,61,52.0,27.0,34.0,35.0,25.0,17.0,25.0
5716,32,3,26.2203626220363,129.43275732531902,170,122.0,64.0,93.0,74.0,50.0,41.0,43.0
5801,6,19,43.6779242174629,105.69724314610201,176,208.0,123.0,120.0,144.0,124.0,121.0,118.0
5802,6,19,37.1394517282479,169.749168355447,94,80.0,59.0,53.0,55.0,59.0,23.0,40.0
5803,32,3,37.9124433901229,115.110818933133,118,114.0,77.0,90.0,87.0,76.0,67.0,84.0
5804,6,19,55.2520374283127,107.016403471877,176,192.0,100.0,141.0,131.0,123.0,100.0,98.0
5805,32,3,29.0104694360014,157.849674430253,114,137.0,117.0,152.0,161.0,158.0,129.0,224.0
5806,32,3,34.1421143847487,126.859504132231,58,60.0,34.0,51.0,53.0,63.0,31.0,50.0
5807,32,3,36.3508771929825,97.28587528174309,63,52.0,47.0,45.0,57.0,53.0,37.0,46.0
5808,32,3,32.5258493353028,77.4746431254696,39,48.0,44.0,44.0,37.0,45.0,44.0,51.0
5809,32,3,43.9692701664533,82.03575006260961,41,60.0,29.0,41.0,26.0,37.0,33.0,52.0
5811,32,3,46.9798657718121,113.547145003757,137,174.0,97.0,92.0,130.0,85.0,81.0,98.0
5813,32,3,52.9236128390147,87.5234785875282,43,50.0,26.0,32.0,33.0,39.0,40.0,27.0
5818,32,3,20.7070707070707,129.31066867017302,1,2.0,0.0,0.0,2.0,2.0,0.0,2.0
5822,32,3,38.5860142554421,156.879226145755,99,108.0,59.0,86.0,83.0,76.0,53.0,93.0
5823,32,3,34.9064748201439,143.620085149011,52,47.0,52.0,76.0,111.0,90.0,115.0,156.0
5824,32,3,31.4456847263817,176.665414475332,65,71.0,34.0,33.0,41.0,31.0,21.0,23.0
5825,32,3,45.1837317160185,87.7723516153268,53,53.0,36.0,41.0,55.0,60.0,58.0,80.0
5826,32,3,47.6983094928479,115.882481843226,54,54.0,32.0,30.0,53.0,48.0,27.0,33.0
